SourceID,RCRAName,FacLat,FacLong,RCRAUniverse,FacPercentMinority,RCRACurrSNC,RCRACurrComplStatus,RCRAQtrsInSNC,RCRAQtrsInNC
CAR000229310,CVS PHARMACY #9495,33.89597,-118.22195,LQG,97.655,No,No Violation,0,0
CAR000229344,CVS PHARMACY #9478,33.82427,-118.34033,LQG,57.481,No,No Violation,0,0
CAR000229450,CVS PHARMACY #9605,34.25585,-118.53609,LQG,56.029,No,No Violation,0,0
CAR000229468,CVS PHARMACY #9608,34.0328,-118.47493,LQG,34.827,No,No Violation,0,0
CAR000229476,CVS PHARMACY #9618,34.726433,-118.254781,LQG,,No,Noncompliance,0,3
CAR000229799,CVS PHARMACY #8892,33.988757,-118.29147,LQG,97.474,No,No Violation,0,0
CAR000229831,CVS PHARMACY #5809,33.90216,-118.36097,LQG,73.311,No,No Violation,0,0
CAR000229872,CVS PHARMACY #6976,34.12351,-118.22002,LQG,67.758,No,No Violation,0,1
CAR000229963,CVS PHARMACY #5170,34.10774,-118.05334,LQG,82.419,No,No Violation,0,0
CAR000229971,CVS PHARMACY #5012,33.80846,-118.27512,LQG,84.576,No,No Violation,0,0
CAR000230011,CVS PHARMACY #5834,34.09064,-118.0154,LQG,89.955,No,No Violation,0,0
CAR000230102,ORCHARD ACADEMIES,33.97895,-118.19959,LQG,97.847,No,No Violation,0,0
CAR000230391,MARQUEZ HIGH SCHOOL,33.982157,-118.233725,LQG,98.661,No,No Violation,0,0
CAR000230417,AZALEA ACADEMIES,33.95158,-118.18939,LQG,96.347,No,No Violation,0,0
CAR000230508,CVS PHARMACY #3968,34.09886,-118.11806,LQG,83.25,No,No Violation,0,0
CAR000230516,CVS PHARMACY #4789,34.18721,-118.36983,LQG,59.396,No,No Violation,0,0
CAR000231019,CVS PHARMACY #9978,34.264537,-118.526506,LQG,53.511,No,No Violation,0,0
CAR000231118,CVS PHARMACY #9657,34.69041,-118.11207,LQG,71.581,No,No Violation,0,0
CAR000231142,CVS PHARMACY #9666,34.0743,-118.21474,LQG,89.839,No,No Violation,0,0
CAR000231159,CVS PHARMACY #9669,34.103366,-118.259223,LQG,71.81,No,No Violation,0,1
CAR000231167,CVS PHARMACY #9677,34.160985,-118.510742,LQG,41.358,No,No Violation,0,0
CAR000231175,CVS PHARMACY #9689,34.15074,-118.02043,LQG,65.66,No,No Violation,0,0
CAR000231209,CVS PHARMACY #9692,34.16691,-118.32447,LQG,43.352,No,No Violation,0,0
CAR000231217,CVS PHARMACY #9694,34.1609,-118.13171,LQG,61.732,No,No Violation,0,0
CAR000231233,CVS PHARMACY #9706,34.235375,-118.502513,LQG,72.526,No,No Violation,0,0
CAR000231266,CVS PHARMACY #9714,34.40492,-118.46686,LQG,54.53,No,No Violation,0,0
CAR000231290,CVS PHARMACY #9784,34.13742,-118.18848,LQG,67.563,No,Noncompliance,0,2
CAR000231332,CVS PHARMACY #9773,33.91735,-117.99559,LQG,69.178,No,No Violation,0,0
CAR000231357,CVS PHARMACY #9787,34.128014,-118.258978,LQG,52.907,No,No Violation,0,0
CAR000231381,CVS PHARMACY #9788,34.13982,-117.954793,LQG,76.889,No,No Violation,0,1
CAR000231407,CVS PHARMACY #9791,34.076937,-118.151162,LQG,89.866,No,No Violation,0,0
CAR000231548,CVS PHARMACY #9721,34.12365,-118.05616,LQG,73.575,No,Noncompliance,0,2
CAR000231571,CVS PHARMACY NO 9795,34.15971,-118.34354,LQG,47.293,No,No Violation,0,0
CAR000231746,CVS PHARMACY #9848,34.15744,-118.15003,LQG,62.23,No,No Violation,0,0
CAR000231761,CVS PHARMACY #9852,33.971164,-118.068027,LQG,86.685,No,No Violation,0,0
CAR000231787,CVS PHARMACY #9858,34.40388,-118.55049,LQG,42.416,No,No Violation,0,0
CAR000232215,CVS PHARMACY #1176,33.78892,-118.32033,LQG,66.528,No,No Violation,0,0
CAR000232314,CVS PHARMACY #1573,34.156751,-118.369699,LQG,45.129,No,No Violation,0,0
CAR000232330,CVS PHARMACY #1778,34.1506,-118.06837,LQG,61.939,No,No Violation,0,1
CAR000232355,CVS PHARMACY #2289,34.19421,-118.56262,LQG,62.851,No,No Violation,0,0
CAR000232371,CVS PHARMACY #2396,34.02208,-118.27992,LQG,94.411,No,No Violation,0,0
CAR000232470,CVS PHARMACY #3553,34.0259,-117.83492,LQG,80.036,No,No Violation,0,0
CAR000232496,CVS PHARMACY #9923,34.04049,-118.47134,LQG,34.75,No,No Violation,0,0
CAR000232504,CVS PHARMACY #3931,33.77449,-118.12108,LQG,46.963,No,No Violation,0,0
CAR000232660,CVS PHARMACY #2801,34.088035,-118.379108,LQG,28.999,No,No Violation,0,0
CAR000232686,CVS PHARMACY #3986,33.93852,-118.13147,LQG,87.107,No,No Violation,0,0
CAR000232744,CVS PHARMACY #4065,34.04474,-117.96377,LQG,92.4,No,No Violation,0,0
CAR000232777,CVS PHARMACY #2958,34.15784,-118.49195,LQG,41.616,No,No Violation,0,0
CAR000232785,CVS PHARMACY #4151,38.67033,-121.5062,LQG,64.713,No,No Violation,0,0
CAR000232843,CVS PHARMACY #3055,34.57338,-118.04428,LQG,82.292,No,No Violation,0,0
CAR000232983,CVS PHARMACY #4790,34.10588,-117.80633,LQG,51.299,No,No Violation,0,1
CAR000233007,CVS PHARMACY #4792,34.20073,-118.4653,LQG,74.406,No,No Violation,0,0
CAR000233015,CVS PHARMACY #5014,33.847213,-118.159889,LQG,73.463,No,No Violation,0,0
CAR000233056,CVS PHARMACY #5499,34.044951,-118.030836,LQG,95.367,No,No Violation,0,0
CAR000233072,CVS PHARMACY #5775,34.0707,-117.97862,LQG,93.709,No,No Violation,0,0
CAR000233098,CVS PHARMACY #5828,34.06235,-118.44571,LQG,34.785,No,No Violation,0,0
CAR000233171,SLAWSON SOUTHEAST OCCUPATIONAL CENTER,33.98912,-118.16162,LQG,96.3,No,No Violation,0,0
CAR000233395,EXXONMOBIL OIL CORP 10397,33.96078,-118.10977,LQG,88.699,No,No Violation,0,0
CAR000233460,WEST BASIN - EDWARD C. LITTLE WATER RECYCLING FACILITY,33.90829,-118.39308,LQG,58.876,No,No Violation,0,0
CAR000233551,CVS PHARMACY NO 8864,33.82168,-118.18603,LQG,84.507,No,No Violation,0,0
CAR000233569,CVS PHARMACY #8865,33.88761,-118.099445,LQG,81.11,No,No Violation,0,0
CAR000233577,CVS PHARMACY #8867,33.95413,-118.13117,LQG,88.656,No,No Violation,0,0
CAR000233585,CVS PHARMACY #8868,33.85826,-118.364563,LQG,49.705,No,No Violation,0,0
CAR000233627,CVS PHARMACY #8870,33.88971,-118.14308,LQG,84.064,No,No Violation,0,0
CAR000233635,CVS PHARMACY NO 8871,33.98459,-118.43861,LQG,43.624,No,No Violation,0,0
CAR000233676,CVS PHARMACY #4524,34.02054,-118.15787,LQG,96.914,No,No Violation,0,0
CAR000233684,CVS PHARMACY #5483,34.17258,-118.44874,LQG,53.788,No,No Violation,0,0
CAR000233700,CVS PHARMACY #5945,34.106848,-117.892208,LQG,72.828,No,No Violation,0,0
CAR000233759,CVS PHARMACY #6582,33.99664,-118.47869,LQG,33.72,No,No Violation,0,0
CAR000233767,CVS PHARMACY #6705,33.83778,-118.3854,LQG,40.77,No,No Violation,0,1
CAR000233783,CVS PHARMACY #6755,33.847644,-118.194182,LQG,83.912,No,No Violation,0,0
CAR000233841,CVS PHARMACY #7086,34.10145,-118.30957,LQG,63.91,No,No Violation,0,0
CAR000233874,CVS PHARMACY #7191,33.88793,-118.35188,LQG,70.089,No,No Violation,0,0
CAR000233932,CVS PHARMACY #8070,34.22062,-118.44823,LQG,82.206,No,No Violation,0,0
CAR000233973,CVS PHARMACY #8847,34.0269,-118.4283,LQG,45.51,No,No Violation,0,0
CAR000234005,CVS PHARMACY #8852,33.80862,-118.35852,LQG,48.987,No,No Violation,0,0
CAR000234047,CVS PHARMACY #8858,33.97104,-118.18876,LQG,97.024,No,No Violation,0,0
CAR000234054,CVS PHARMACY #8860,33.926664,-118.352701,LQG,90.152,No,No Violation,0,0
CAR000234211,CVS PHARMACY #8781,34.04467,-117.75022,LQG,86.128,No,No Violation,0,0
CAR000234260,CVS PHARMACY #8886,33.95957,-118.39666,LQG,69.877,No,No Violation,0,0
CAR000234286,CVS PHARMACY #8889,33.916955,-118.09917,LQG,85.147,No,No Violation,0,0
CAR000234294,CVS PHARMACY #8829,34.00195,-118.46989,LQG,38.087,No,No Violation,0,0
CAR000234328,CVS PHARMACY #8831,33.90151,-118.34254,LQG,81.706,No,No Violation,0,0
CAR000234336,CVS PHARMACY #8835,33.94346,-118.20488,LQG,97.514,No,No Violation,0,0
CAR000234351,CVS PHARMACY #8838,33.79453,-118.12525,LQG,48.98,No,No Violation,0,0
CAR000234369,CVS PHARMACY #8839,33.83156,-118.278963,LQG,84.759,No,No Violation,0,0
CAR000234377,CVS PHARMACY #8840,33.777012,-118.260988,LQG,,No,No Violation,0,0
CAR000234385,CVS PHARMACY #8841,33.90223,-118.08542,LQG,84.562,No,No Violation,0,0
CAR000234401,CVS PHARMACY #8844,33.8583,-118.10641,LQG,71.644,No,No Violation,0,0
CAR000234427,CVS PHARMACY #8895,34.107183,-117.737097,LQG,61.952,No,No Violation,0,0
CAR000234518,CVS PHARMACY #8875,34.01882,-118.198281,LQG,97.807,No,No Violation,0,0
CAR000234526,CVS PHARMACY #8876,33.80481,-118.19104,LQG,81.214,No,No Violation,0,0
CAR000234534,CVS PHARMACY #8878,33.83273,-118.12471,LQG,56.319,No,No Violation,0,0
CAR000234541,CVS PHARMACY #8879,34.02776,-118.39296,LQG,58.472,No,No Violation,0,0
CAR000234542,CVS PHARMACY NO 8879,34.02776,-118.39296,LQG,58.472,No,No Violation,0,0
CAR000234583,CVS PHARMACY #8898,33.973837,-118.234585,LQG,98.63,No,No Violation,0,0
CAR000234674,CVS PHARMACY #9101,33.85607,-118.39102,LQG,39.52,No,No Violation,0,0
CAR000234799,CVS PHARMACY #9122,33.73758,-118.29205,LQG,59.995,No,No Violation,0,0
CAR000234807,CVS PHARMACY #9123,33.92754,-118.19866,LQG,97.07,No,No Violation,0,0
CAR000234864,CVS PHARMACY #9144,34.10212,-118.34276,LQG,44.702,No,No Violation,0,0
CAR000234872,CVS PHARMACY #9146,34.07933,-117.89054,LQG,77,No,No Violation,0,0
CAR000235044,CVS PHARMACY NO 9212,34.05301,-118.386376,LQG,,No,No Violation,0,0
CAR000235408,CVS PHARMACY #9325,34.05309,-118.47098,LQG,34.377,No,No Violation,0,0
CAR000235507,CEDARS SINAI ADVANCED HEALTH SCIENCE PAVILION,34.07458,-118.37869,LQG,36.918,No,No Violation,0,0
CAR000235614,CVS PHARMACY #9398,34.05477,-118.39822,LQG,44.393,No,No Violation,0,0
CAR000235622,CVS PHARMACY #9475,33.87434,-118.35097,LQG,64.271,No,No Violation,0,1
CAR000235648,CVS PHARMACY #9476,33.8658,-118.39397,LQG,40.308,No,No Violation,0,0
CAR000235663,CVS PHARMACY #9477,33.97744,-118.37423,LQG,81.765,No,No Violation,0,0
CAR000235739,MNTE AND OPS AND PROJECTS UNIT CENTRAL,34.02719,-118.24495,LQG,93.148,No,No Violation,0,0
CAR000235754,CVS PHARMACY #9488,33.87311,-118.08085,LQG,79.077,No,No Violation,0,0
CAR000235762,CVS PHARMACY #9489,33.858749,-118.048745,LQG,77.46,No,No Violation,0,0
CAR000235788,CVS PHARMACY #9493,34.00452,-118.43337,LQG,46.814,No,No Violation,0,0
CAR000235804,CVS PHARMACY #9501,33.964596,-118.223684,LQG,98.278,No,No Violation,0,0
CAR000235812,CVS PHARMACY #9504,33.94195,-118.13783,LQG,88.306,No,No Violation,0,0
CAR000235820,CVS PHARMACY #9507,33.91581,-118.26375,LQG,98.412,No,No Violation,0,0
CAR000236208,METRO GOLD LINE FOOTHILL EXTENSION CONSTRUCTION PROJECT,34.140452,-117.994926,LQG,69.026,No,No Violation,0,0
CAR000236455,BASF TITAN TERMINAL AND TRANSPORT,33.95696,-118.19124,LQG,96.663,No,No Violation,0,0
CAR000236539,CVS PHARMACY NO 3825,34.068743,-118.34403,LQG,65.419,No,No Violation,0,0
CAR000236596,ROBERT KUO LTD,34.02528,-118.36446,LQG,73.712,No,No Violation,0,0
CAR000236612,CVS PHARMACY #9512,33.94522,-117.99703,LQG,68.772,No,No Violation,0,0
CAR000236620,CVS PHARMACY #9513,33.90182,-118.38651,LQG,58.999,No,No Violation,0,0
CAR000236695,PHENOMENEX BLDG 12/13,33.84042,-118.3101,LQG,75.814,No,No Violation,0,0
CAR000236786,BP WEST COAST PRODUCTS LLC 03100,33.8415,-118.26228,LQG,89.896,No,No Violation,0,0
CAR000236828,CVS PHARMACY #9527,34.14303,-118.39537,LQG,36.141,No,No Violation,0,0
CAR000236851,CVS PHARMACY #9531,33.98922,-118.35456,LQG,90.114,No,No Violation,0,0
CAR000236877,CVS PHARMACY #9533,34.27626,-118.56456,LQG,49.251,No,No Violation,0,0
CAR000236935,CVS PHARMACY #9543,33.73864,-118.09012,LQG,23.453,No,No Violation,0,0
CAR000236943,CVS PHARMACY #9544,33.830544,-118.38346,LQG,,No,No Violation,0,0
CAR000237123,CVS PHARMACY #9563,34.019765,-118.422635,LQG,48.154,No,No Violation,0,0
CAR000237149,CVS PHARMACY #9566,33.77373,-118.18883,LQG,77.976,No,No Violation,0,0
CAR000237164,CVS PHARMACY #9573,33.98223,-118.39147,LQG,68.418,No,No Violation,0,0
CAR000237172,CVS PHARMACY #9571,33.751833,-118.308973,LQG,62.247,No,No Violation,0,0
CAR000237180,CVS PHARMACY #9594,33.88765,-118.25061,LQG,97.373,No,No Violation,0,0
CAR000237206,CVS PHARMACY #9596,33.98854,-118.22328,LQG,98.445,No,No Violation,0,0
CAR000237248,CVS PHARMACY #9602,34.20208,-118.59232,LQG,60.526,No,No Violation,0,0
CAR000237289,CVS PHARMACY #9607,33.76926,-118.36639,LQG,41.865,No,No Violation,0,0
CAR000237305,CVS PHARMACY #9609,34.06199,-118.05194,LQG,93.541,No,No Violation,0,0
CAR000237347,CVS PHARMACY #9578,33.9309,-118.32723,LQG,94.394,No,No Violation,0,0
CAR000237354,CVS PHARMACY #9579,33.84218,-118.18413,LQG,81.467,No,No Violation,0,0
CAR000237362,CVS PHARMACY NO 9580,34.02191,-118.35632,LQG,81.014,No,No Violation,0,0
CAR000237396,CVS PHARMACY #9582,34.01859,-118.33575,LQG,93.499,No,No Violation,0,0
CAR000237412,CVS PHARMACY #9584,33.94581,-118.35199,LQG,92.22,No,No Violation,0,0
CAR000237420,CVS PHARMACY #9588,33.89417,-118.3533,LQG,72.431,No,No Violation,0,0
CAR000237438,CVS PHARMACY #9589,33.83196,-118.07093,LQG,62.309,No,No Violation,0,0
CAR000237446,CVS PHARMACY #9590,33.86416,-118.18447,LQG,85.935,No,No Violation,0,0
CAR000237461,CVS PHARMACY #9603,34.05245,-118.241629,LQG,91.147,No,No Violation,0,0
CAR000237487,CVS PHARMACY #9611,34.41562,-118.47562,LQG,53.253,No,No Violation,0,0
CAR000237511,CVS PHARMACY #9613,34.15864,-118.63472,LQG,27.896,No,No Violation,0,0
CAR000237560,CVS PHARMACY #9614,34.14579,-118.24053,LQG,53.321,No,No Violation,0,0
CAR000237594,CVS PHARMACY #9615,34.18657,-118.555016,LQG,59.206,No,No Violation,0,0
CAR000237677,CVS PHARMACY #9617,34.03931,-118.14479,LQG,95.733,No,No Violation,0,0
CAR000237685,CVS PHARMACY #9621,34.2015,-118.53093,LQG,60.933,No,No Violation,0,0
CAR000237693,CVS PHARMACY #9624,34.10337,-118.32999,LQG,53.342,No,No Violation,0,0
CAR000237701,CVS PHARMACY #9625,34.23506,-118.44023,LQG,85.862,No,No Violation,0,0
CAR000237743,CVS PHARMACY #9626,34.04264,-118.30954,LQG,90.232,No,No Violation,0,0
CAR000237768,CVS PHARMACY #9629,34.035223,-117.950169,LQG,91.594,No,No Violation,0,0
CAR000237792,CVS PHARMACY #9634,34.55962,-118.08442,LQG,82.111,No,No Violation,0,0
CAR000237909,CVS PHARMACY #9637,34.12792,-117.89011,LQG,69.196,No,No Violation,0,0
CAR000237917,CVS PHARMACY #9638,34.21997,-118.58763,LQG,65.124,No,No Violation,0,0
CAR000237925,CVS PHARMACY #9639,34.062,-118.0207,LQG,94.089,No,No Violation,0,0
CAR000237933,CVS PHARMACY #9641,34.08735,-117.9066,LQG,80.421,No,No Violation,0,0
CAR000238006,CVS PHARMACY #9651,34.301221,-118.441464,LQG,90.156,No,No Violation,0,1
CAR000238014,CVS PHARMACY #9652,34.09018,-118.37595,LQG,29.883,No,No Violation,0,0
CAR000238030,CVS PHARMACY #9658,34.174139,-118.300156,LQG,38.507,No,No Violation,0,0
CAR000238048,CVS PHARMACY #9660,34.0623,-118.30821,LQG,82.857,No,No Violation,0,0
CAR000238055,CVS PHARMACY #9667,34.02057,-117.80871,LQG,78.748,No,No Violation,0,1
CAR000238063,CVS PHARMACY NO 9661,34.071417,-118.360554,LQG,50.71,No,No Violation,0,0
CAR000238071,CVS PHARMACY #9668,34.13338,-118.14776,LQG,68.385,No,No Violation,0,0
CAR000238089,CVS PHARMACY #9670,34.168143,-118.534496,LQG,46.381,No,No Violation,0,0
CAR000238097,CVS PHARMACY #9672,34.08698,-117.95864,LQG,90.8,No,No Violation,0,0
CAR000238121,CVS PHARMACY #9673,34.06358,-117.9682,LQG,92.892,No,No Violation,0,0
CAR000238139,CVS PHARMACY #9674,34.06433,-118.24879,LQG,88.918,No,No Violation,0,0
CAR000238188,CVS PHARMACY #9675,34.1441,-118.3967,LQG,36.491,No,No Violation,0,0
CAR000238204,CVS PHARMACY #9679,34.079267,-118.109479,LQG,89.876,No,No Violation,0,2
CAR000238212,CVS PHARMACY #9680,34.10706,-118.03761,LQG,83.227,No,No Violation,0,0
CAR000238238,CVS PHARMACY #9682,34.18614,-118.62727,LQG,47.089,No,No Violation,0,0
CAR000238253,CVS PHARMACY #9686,34.04751,-118.34012,LQG,78.906,No,No Violation,0,0
CAR000238261,CVS PHARMACY #9687,34.08314,-117.90711,LQG,80.944,No,No Violation,0,0
CAR000238287,CVS PHARMACY #9740,33.898649,-118.006957,LQG,73.392,No,No Violation,0,0
CAR000238311,CVS PHARMACY #9696,33.94193,-118.02843,LQG,74.227,No,No Violation,0,0
CAR000238329,CVS PHARMACY #9699,34.4595,-118.53508,LQG,38.836,No,No Violation,0,0
CAR000238337,CVS PHARMACY #9707,34.151862,-118.454442,LQG,40.363,No,No Violation,0,0
CAR000238345,CVS PHARMACY #9708,34.07822,-117.75299,LQG,79.689,No,No Violation,0,0
CAR000238352,CVS PHARMACY #9709,34.11755,-117.77544,LQG,51.384,No,No Violation,0,0
CAR000238378,CVS PHARMACY #9716,34.10056,-118.07423,LQG,84.801,No,No Violation,0,0
CAR000238386,CVS PHARMACY #9717,34.18668,-118.416116,LQG,62.624,No,No Violation,0,0
CAR000238436,CVS PHARMACY #9730,33.994982,-117.968556,LQG,85.903,No,No Violation,0,0
CAR000238444,CVS PHARMACY #9733,34.10674,-117.85583,LQG,60.265,No,No Violation,0,0
CAR000238451,CVS PHARMACY #9734,34.1837,-118.33883,LQG,54.001,No,No Violation,0,0
CAR000238469,CVS PHARMACY NO 9738,33.981405,-118.051347,LQG,85.99,No,No Violation,0,0
CAR000238477,CVS PHARMACY NO 9742,33.8095,-118.1079,LQG,46.511,No,No Violation,0,0
CAR000238485,CVS PHARMACY #9748,34.01033,-117.88652,LQG,90.418,No,No Violation,0,0
CAR000238501,CVS PHARMACY #9751,34.15254,-118.75849,LQG,21.351,No,No Violation,0,0
CAR000238535,CVS PHARMACY #9757,34.032819,-118.123352,LQG,95.067,No,No Violation,0,0
CAR000238543,CVS PHARMACY #9758,33.90925,-117.97813,LQG,67.464,No,No Violation,0,0
CAR000238600,CVS PHARMACY #9766,34.045337,-118.465933,LQG,34.746,No,No Violation,0,0
CAR000238618,CVS PHARMACY NO 9769,34.0033,-118.0897,LQG,91.465,No,No Violation,0,0
CAR000238626,CVS PHARMACY NO 9771,33.969254,-118.099585,LQG,89.201,No,No Violation,0,0
CAR000238667,CVS PHARMACY #9780,34.13402,-117.90789,LQG,72.949,No,No Violation,0,0
CAR000238675,CVS PHARMACY #9781,34.05251,-118.37039,LQG,54.669,No,No Violation,0,0
CAR000238691,CVS PHARMACY #9785,34.76007,-118.46654,LQG,20.874,No,No Violation,0,0
CAR000238709,CVS PHARMACY #9786,34.24573,-118.2758,LQG,40.895,No,No Violation,0,0
CAR000238717,CVS PHARMACY #9789,34.2504,-118.46676,LQG,83.931,No,No Violation,0,0
CAR000238774,CVS PHARMACY #9798,34.059429,-118.122811,LQG,93.741,No,No Violation,0,0
CAR000238899,CVS PHARMACY #9557,33.78986,-118.1756,LQG,74.509,No,No Violation,0,0
CAR000239087,CVS PHARMACY #9851,34.13661,-117.87151,LQG,64.69,No,No Violation,0,0
CAR000239103,CVS PHARMACY #9857,35.13153,-120.606171,LQG,31.025,No,No Violation,0,0
CAR000240101,"I5, SANTA ANA FREEWAY IMPROVEMENT PROJECT, SEGMENT 3",33.931771,-118.062602,LQG,,No,No Violation,0,0
CAR000240218,"EMAX LABORATORIES, INC.",33.84473,-118.31206,LQG,76,No,Noncompliance,0,12
CAR000240697,CVS PHARMACY NO 9985,33.9558,-118.39756,LQG,69.971,No,No Violation,0,0
CAR000240796,SCATTERGOOD UNIT 3 REPOWERING PROJ,33.952755,-118.440487,LQG,,No,No Violation,0,0
CAR000240812,ACRYLATEX COATINGS & RECYCLING,34.11209,-117.9211,LQG,80.314,No,No Violation,0,0
CAR000240887,ANODIZING INDUSTRIES - WORTH STREET,34.06255,-118.18128,LQG,95.311,No,No Violation,0,0
CAR000240937,AIRGAS WEST FACILTY,33.92311,-118.22323,LQG,98.541,No,No Violation,0,0
CAR000240945,ANODIZING INDUSTRIES - 5222,34.07386,-118.17161,LQG,92.361,No,No Violation,0,0
CAR000240986,P KAY METAL INC,34.01526,-118.22857,"LQG, Transporter",95.877,No,No Violation,0,0
CAR000241133,MC ALISTER HIGH SCHOOL WESTSIDE,34.02808,-118.43454,LQG,44.064,No,No Violation,0,0
CAR000241141,MC ALISTER HIGH SCHOOL CYESIS,34.06115,-118.2802,LQG,86.087,No,No Violation,0,0
CAR000241158,MC ALISTER HIGH SCHOOL RESEDA,34.203358,-118.555703,LQG,65.242,No,No Violation,0,0
CAR000241166,MC ALISTER HIGH SCHOOL SOUTHWEST,34.013501,-118.349024,LQG,90.444,No,No Violation,0,0
CAR000241224,VONS STORE NO 2169,34.13622,-117.86011,LQG,60.112,No,No Violation,0,0
CAR000241950,INLAND STAR DISTRIUBTION CENTERS INC,33.848504,-118.22535,LQG,89.742,No,No Violation,0,0
CAR000242099,LATICRETE INTL INC PROFESSIONAL PRODUCTS CARE OF SARDO AND SONS WAREHOUSING INC,34.01303,-118.155447,LQG,96.818,No,No Violation,0,0
CAR000242545,NORTHROP GRUMMAN AIR FORCE PLANT 42 SITE 8,34.621908,-118.109207,LQG,79.018,No,No Violation,0,0
CAR000242701,VONS STORE NO 2720,34.17178,-118.56426,LQG,52.17,No,No Violation,0,0
CAR000243055,CVS PHARMACY #10022,33.813536,-118.299179,LQG,78.837,No,Noncompliance,0,3
CAR000243212,VONS STORE NO 2226,34.152233,-118.456692,LQG,41.023,No,No Violation,0,0
CAR000243402,PRECISION WIRE PRODUCTS,33.99503,-118.14719,LQG,95.453,No,No Violation,0,0
CAR000243493,LA KRETZ INNOVATION CAMPUS,34.04076,-118.23521,LQG,92.893,No,No Violation,0,0
CAR000243501,JOINT SERVICES CENTER,34.05625,-117.76622,LQG,86.901,No,No Violation,0,0
CAR000243535,VONS STORE NO 2002,34.026434,-118.48932,LQG,31.7,No,No Violation,0,0
CAR000243550,VONS STORE NO 2261,34.06905,-118.29076,LQG,82.117,No,No Violation,0,0
CAR000243816,CRISSAIR INC,34.44396,-118.63816,LQG,53.348,No,No Violation,0,0
CAR000243840,VONS STORE NO 2861,33.76892,-118.18434,LQG,76.289,No,No Violation,0,0
CAR000243923,FREDRICK RAMOND FACILITY,33.88558,-118.0466,LQG,81.214,No,No Violation,0,0
CAR000243949,NADELL AND CO,33.98586,-118.14021,LQG,93.888,No,No Violation,0,0
CAR000243972,VONS STORE NO 2167,34.01947,-117.86442,LQG,87.72,No,No Violation,0,0
CAR000244442,CVS PHARMACY #10008,33.75834,-118.11261,LQG,34.863,No,No Violation,0,0
CAR000244475,RALPHS NO 0048 703,33.98901,-118.32942,LQG,97.437,No,No Violation,0,0
CAR000244483,RALPHS NO 0032 703,34.069058,-118.289594,LQG,82.29,No,No Violation,0,0
CAR000244558,RALPHS NO 0041 703,34.15165,-118.02444,LQG,65.306,No,No Violation,0,0
CAR000244566,RALPHS NO 0017 703,34.22313,-118.39779,LQG,80.507,No,No Violation,0,0
CAR000244590,RALPHS NO 0058 703,33.81825,-118.10888,LQG,50.012,No,No Violation,0,0
CAR000244632,RALPHS NO 0095 703,34.03709,-118.14478,LQG,95.708,No,No Violation,0,0
CAR000244640,RALPHS NO 0088 703,33.81318,-118.36771,LQG,47.003,No,No Violation,0,0
CAR000244665,RALPHS NO 0120 703,33.86675,-118.35354,LQG,58.605,No,No Violation,0,0
CAR000244798,RALPHS NO 0631 703,33.83566,-118.18885,LQG,82.741,No,No Violation,0,0
CAR000244806,RALPHS NO 0297 703,34.380775,-118.541175,LQG,46.518,No,No Violation,0,0
CAR000244814,RALPHS #727,34.403746,-118.552363,LQG,42.232,No,No Violation,0,0
CAR000244822,RALPHS NO 0742 703,34.13099,-118.06629,LQG,69.867,No,No Violation,0,0
CAR000244897,RALPHS #283,34.021525,-118.355018,LQG,82.15,No,No Violation,0,0
CAR000244905,RALPHS NO 0269 703,33.925938,-118.3527,LQG,89.957,No,No Violation,0,0
CAR000244954,RALPHS NO 0284 703,34.00261,-118.39416,LQG,65.144,No,No Violation,0,0
CAR000245100,CVS PHARMACY #9505,33.79028,-118.14113,LQG,61.342,No,No Violation,0,0
